Vuosi;Tunnusluku;Helsingin seudun liikenne;Hämeenlinna;Lahti;Riihimäki;Hyvinkää;Lappeenranta;Imatra;Kotka;Kouvola;Mikkeli;Savonlinna;Joensuu;Kuopio;Kokkola;Seinäjoki;Vaasa;Jyväskylä;Tampere;Turku;Pori;Rauma;Salo;Oulu;Kajaani;Kemi;Rovaniemi;Uusimaa;Kaakkois-Suomi;Pohjois-Savo;Etelä-Pohjanmaa;Keski-Suomi;Pirkanmaa;Varsinais-Suomi;Pohjois-Pohjanmaa;Lappi
2013;Joukkoliikenteen lippualue;HSL;Hämeenlinna;Lahti;Riihimäki;Hyvinkää;Lappeenranta;Imatra;Kotka;Kouvola;Mikkeli;Savonlinna;Joensuu;Kuopio;Kokkola;Seinäjoki;Vaasa;Jyväskylä;Tampere;Turku;Pori;Rauma;Salo;Oulu;Kajaani;Kemi;Rovaniemi;;;;;;;;;
2013;Toimivaltainen viranomainen:;HSL;Hämeenlinna;Lahti;Riihimäki;Hyvinkää;Lappeenranta;Imatra;Kotka;Kouvola;Mikkeli;Savonlinna;Joensuu;Kuopio;Kokkola;Seinäjoki;Vaasa;Jyväskylä;Tampere;Turku;Pori;Rauma;Salo;Oulu;Kajaani;Kemi;Rovaniemi;UUD-ELY;KaS-ELY;PoS-ELY;EPO-ELY;KES-ELY;PIR-ELY;VAR-ELY;POP-ELY;LAP-ELY
2013;Saatujen tarjousten määrä yhteensä (Brutto);24,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;23,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;26,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2013;Voittaneiden ja 2. halvimman tarjouksen suhde (KOS);;1,14;0;;0;;;;;0;;;0,91;;;;;;;;;0;;0;;;0,63;0;0;0;0;0;0;1,64;1,36
2013;Tarjouskilpailujen kohteiden yhteenlaskettu arvo (toteutuneen mukaan) (KOS);0,00;2651465,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13587610,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;789767,97;0,00;0,00;0,00;395024,10;0,00;0,00;945188,00;0,00;494533,00;976111,82;3345805,00;585778,90
2013;Tarjouskilpailujen kohteiden keskimääräinen arvo (toteutuneen mukaan) (KOS);;101979,42;0;;0;;;;;0;;;1132300,83;;;;;;;;;0;65814,00;0;;;23236,71;0;0;0;0;0;0;59746,52;73222,36
2013;Tarjouskohteiden määrä (KOS);0,00;26,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;17,00;0,00;0,00;21,00;0,00;21,00;16,00;56,00;8,00
2013;Saatujen tarjousten määrä yhteensä (KOS);0,00;39,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;33,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;38,00;0,00;0,00;0,00;48,00;0,00;0,00;55,00;0,00;32,00;55,00;163,00;23,00
2013;Linjakilometrit / talvikuukausi (syyskuu-toukokuu) (PSA);7903488,91;62500,00;0,00;27938,00;0,00;0,00;0,00;0,00;32984,00;0,00;5268,44;15000,00;360774,42;0,00;54000,00;0,00;15064,89;1112608,64;0,00;0,00;33828,92;0,00;15040,00;0,00;0,00;14333,33;113601,67;55828,00;338290,25;215864,83;121425,00;98250,33;122500,00;325251,50;248333,33
2013;Linjakilometrit / talvikuukausi (syyskuu-toukokuu) (Siirtymäajan liikenne);0,00;0,00;0,00;0,00;0,00;114727,67;49553,75;0,00;115692,00;0,00;0,00;158333,33;0,00;0,00;4591,67;58812,00;0,00;0,00;0,00;0,00;0,00;0,00;196323,00;0,00;0,00;64183,33;3105495,42;404575,00;1119947,75;555117,67;341030,83;494174,67;1650000,00;634828,17;408119,75
2013;Linjakilometrit / talvikuukausi (syyskuu-toukokuu) (ME);0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1337,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;97363,08;0,00;25645,83;12275,00;0,00;34554,50;60416,67;11576,89;0,00
2013;Linjakilometrit / kesäkuukausi (kesäkuu-elokuu) (PSA);7292988,73;62500,00;0,00;19302,00;0,00;0,00;0,00;0,00;20343,17;0,00;8117,33;15000,00;360774,42;0,00;34133,33;0,00;15065,00;974713,42;0,00;0,00;33828,92;0,00;15040,00;0,00;0,00;14333,33;113601,67;55828,00;338290,25;215864,83;121425,00;98250,33;122500,00;274719,50;248333,33
2013;Linjakilometrit / kesäkuukausi (kesäkuu-elokuu) (Siirtymäajan liikenne);0,00;0,00;0,00;0,00;0,00;85696,33;49553,75;0,00;64922,67;0,00;0,00;158333,33;0,00;0,00;4591,67;40436,00;0,00;0,00;0,00;0,00;0,00;0,00;62713,00;0,00;0,00;64183,33;3105495,42;404575,00;1119947,75;555117,67;341030,83;494174,67;1650000,00;634828,17;408119,75
2013;Linjakilometrit / kesäkuukausi (kesäkuu-elokuu) (ME);0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1337,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;97363,08;0,00;25645,83;12275,00;0,00;34554,50;60416,67;12202,67;0,00
2013;Siirtymäajan liikenne: lähdöt kuukaudessa;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6498,25;0,00;0,00;86,67;0,00;0,00;126,00;7553,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5308,33;43616,33;0,00;10192,17;10467,33;6688,33;7593,50;25666,67;5829,75;4043,75
2013;Lähdöt / talvikuukausi (syyskuu-toukokuu) (PSA);534188,61;0,00;0,00;2554,22;0,00;0,00;0,00;0,00;1160,67;0,00;0,00;0,00;0,00;0,00;2132,00;0,00;0,00;73334,17;83333,33;0,00;0,00;0,00;1980,00;0,00;0,00;426,50;2953,42;1141,66;4691,33;4807,50;2268,33;1654,00;2583,33;4014,00;1895,00
2013;Lähdöt / talvikuukausi (syyskuu-toukokuu) (Siirtymäajan liikenne);0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7149,78;0,00;0,00;86,67;0,00;0,00;126,00;8592,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5308,33;43616,33;0,00;10192,17;10467,33;6688,33;7593,50;25666,67;5829,75;4043,75
2013;Lähdöt / talvikuukausi (syyskuu-toukokuu) (ME);0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;89,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;496,42;0,00;214,08;191,67;0,00;235,83;325,00;32,89;0,00
2013;Lähdöt / kesäkuukausi (kesäkuu-elokuu) (PSA);494822,00;0,00;0,00;1989,00;0,00;0,00;0,00;0,00;621,00;0,00;0,00;0,00;0,00;0,00;1550,67;0,00;0,00;73334,17;83333,33;0,00;0,00;0,00;1980,00;0,00;0,00;426,50;2953,42;1141,66;4691,33;4807,50;2268,33;1654,00;2583,33;2472,00;1895,00
2013;Lähdöt / kesäkuukausi (kesäkuu-elokuu) (Siirtymäajan liikenne);0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4543,67;0,00;0,00;86,67;0,00;0,00;126,00;4439,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5308,33;43616,33;0,00;10192,17;10467,33;6688,33;7593,50;25666,67;5829,75;4043,75
2013;Lähdöt / kesäkuukausi (kesäkuu-elokuu) (ME);0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;89,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;496,42;0,00;214,08;191,67;0,00;235,83;325,00;34,67;0,00
2013;Matkustajaa (nousijaa) / linja-kilometri (PSA + Siirtymäajan liikenne);3,73;0,27;;0,46;;0,00;0,51;;0,78;;0,35;1,01;1,08;;0,78;1,52;34,90;2,35;;;0,57;;2,44;;;0,90;0,00;0,33;0,13;0,24;0,30;0,12;0,26;0,18;0,14
2013;Matkustajaa (nousijaa) / linja-kilometri (Siirtymäajan liikenne);;;;;;0,0;0,5;;0,9;;;1,1;;;0,5;1,5;;;;;;;2,6;;;1,1;0,00;0,35;0,12;0,25;0,34;0,11;0,26;0,22;0,17
2013;Matkustajaa / lähtö (PSA + Siirtymäajan liikenne);55,2;;;4,9;;;;;13,7;;;2019,2;;;19,8;10,9;;34,6;21,0;;;;219,0;;;12,4;0,00;132,80;12,94;12,00;15,63;7,57;16,00;18,83;15,32
2013;Matkustajaa / lähtö (Siirtymäajan liikenne);;;;;;;;;14,5;;;2019,2;;;19,4;10,9;;;;;;;;;;13,0;0,00;0;13,33;13,43;17,40;7,07;16,48;23,63;17,15
2013;Lipputulot / linja-kilometri (PSA + Siirtymäajan liikenne);3,0;0,0;;0,7;;0,0;1,0;;2,0;;0,0;2,0;0,5;;0,9;1,7;1,0;2,2;;;0,0;;0,0;;;1,3;0,00;1,38;0,19;0,00;1,29;0,00;1,68;0,86;1,25
2013;Lipputulot / linja-kilometri (Siirtymäajan liikenne);;;;;;0,0;1,0;;2,3;;;2,1;;;1,6;1,7;;;;;;;0,0;;;1,5;0,00;1,57;0,04;0,00;1,45;0,00;1,72;1,43;1,70
2013;Maksettu liikennöinnin nousukorvaus (KOS) - Tammikuu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2013;Maksettu liikennöinnin nousukorvaus (KOS) - Helmikuu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2013;Maksettu liikennöinnin nousukorvaus (KOS) - Maaliskuu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2013;Maksettu liikennöinnin nousukorvaus (KOS) - Huhtikuu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2013;Maksettu liikennöinnin nousukorvaus (KOS) - Toukokuu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2013;Maksettu liikennöinnin nousukorvaus (KOS) - Kesäkuu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2013;Maksettu liikennöinnin nousukorvaus (KOS) - Heinäkuu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2013;Maksettu liikennöinnin nousukorvaus (KOS) - Elokuu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2013;Maksettu liikennöinnin nousukorvaus (KOS) - Syyskuu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2013;Maksettu liikennöinnin nousukorvaus (KOS) - Lokakuu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2013;Maksettu liikennöinnin nousukorvaus (KOS) - Marraskuu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2013;Maksettu liikennöinnin nousukorvaus (KOS) - Joulukuu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2013;Maksettu liikennöinnin nousukorvaus vuodessa (KOS);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;ÄLÄ TEE TÄLLE SIVULLE MITÄÄN MUUTOKSIA!;;;;;;;;;;;;;;;;;;;;;;;;;;;ELY-SUMMAT;;;;;;;;
Vuosi;Tunnusluku;HSL;Hämeenlinna;Lahti;Riihimäki;Hyvinkää;Lappeenranta;Imatra;Kotka;Kouvola;Mikkeli;Savonlinna;Joensuu;Kuopio;Kokkola;Seinäjoki;Vaasa;Jyväskylä;Tampere;Turku;Pori;Rauma;Salo;Oulu;Kajaani;Kemi;Rovaniemi;UUD-ELY;KaS-ELY;PoS-ELY;EPO-ELY;KES-ELY;PIR-ELY;VAR-ELY;POP-ELY;LAP-ELY
2014;Joukkoliikenteen lippualue;HSL;Hämeenlinna;Lahti;Riihimäki;Hyvinkää;Lappeenranta;Imatra;Kotka;Kouvola;Mikkeli;Savonlinna;Joensuu;Kuopio;Kokkola;Seinäjoki;Vaasa;Jyväskylä;Tampere;Turku;Pori;Rauma;Salo;Oulu;Kajaani;Kemi;Rovaniemi;;;;;;;;;
2014;Toimivaltainen viranomainen:;HSL;Hämeenlinna;Lahti;Riihimäki;Hyvinkää;Lappeenranta;Imatra;Kotka;Kouvola;Mikkeli;Savonlinna;Joensuu;Kuopio;Kokkola;Seinäjoki;Vaasa;Jyväskylä;Tampere;Turku;Pori;Rauma;Salo;Oulu;Kajaani;Kemi;Rovaniemi;UUD-ELY;KaS-ELY;PoS-ELY;EPO-ELY;KES-ELY;PIR-ELY;VAR-ELY;POP-ELY;LAP-ELY
2014;Kuntaviranomainen (pieni =1, keskisuuri =2, suuri = 3) vai ELY (lippualue = 4, muu liikenne = 5);3;2;2;1;1;2;1;2;2;1;1;2;2;1;1;2;2;3;3;2;1;1;3;1;1;1;;;;;;;;;
2014;Suunnittelun ja organisaation henkilöstö, henkilötyövuotta;366;1,2;3;0;0;2,8;0;0;1;0;4;2,6;3,6;0,3;1,5;1,5;0;19;15;0;1;0;4;0;0;1;0;0;0;0;0;0;0;0;0
2014;Ulkoistettujen palveluiden kustannukset asiakaspalvelu;0;0;0;0;0;11488,45;0;0;0;0;17100;17000;0;0;0;10000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Ulkoistettujen palveluiden kustannukset, konsulttipalvelut;3 665 867 ;10000;0;0;0;53516,14;0;0;0;0;0;1100;39100;0;0;5000;0;91000;260000;0;0;0;20000;0;0;0;0;0;0;0;0;0;0;0;0
2014;Ulkoistettujen palveluiden kustannukset , lipunmyyntipalkkiot;6 457 170 ;0;0;0;0;27505,56;0;0;0;0;0;22300;80888;0;0;35196;0;621000;120000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Ulkoistettujen palveluiden kustannukset , tieto-/maksujärjestelmät;7 854 631 ;10000;0;0;0;22440;0;0;0;0;7722;90000;287500;0;0;30000;0;1112000;350000;0;0;0;96000;0;0;0;0;0;0;0;0;0;0;0;0
2014;Ulkoistettujen palveluiden kustannukset , muut palvelut;6 345 115 ;0;0;0;0;0;0;0;0;0;0;32300;0;0;0;3000;0;67000;100000;0;0;0;0;0;0;10600;0;0;0;0;0;0;0;0;0
2014;Alueen kuntien lukumäärä;7;3;11;0;0;1;0;1;1;0;5;3;2;0;1;1;0;8;6;0;1;0;7;0;0;1;0;0;0;0;0;0;0;0;0
2014;Joukkoliikenteen lippujärjestelmän vyöhykkeiden määrä;3;12;9;0;0;1;0;1;2;0;0;3;4;0;0;2;0;3;1;0;3;0;5;0;0;2;0;0;0;0;0;0;0;0;0
2014;Maapinta-ala, km2;1506;2691;5124,45;0;0;1433,35;0;270,74;2543;0;2240;3908,23;3176,72;1444;1469;397;0;4967;1081;0;495;0;6820;0;0;7582;0;0;0;0;0;0;0;0;0
2014;Asukasmäärä ;1198989;94616;202132;0;0;72830;0;54382;86488;0;36256;102113;133386;47278;60908;66321;0;374000;285541;0;39994;0;53516;0;0;61568;0;0;0;0;0;0;0;0;0
2014;Työpaikkamäärä;645689;38492;78803;0;0;32508;0;22645;33577;0;13812;40495;56421;20229;30000;36185;0;0;129477;0;16963;0;14140;0;0;25256;0;0;0;0;0;0;0;0;0
2014;Pendelöivien osuus alueella (oman kunnan ulkopuolella työssäkäynti);0,053;35;33,22;0;0;13,3;0;16;14;0;11,6;28,66;0;12,4;17,6;12;0;0;63;0;20,7;0;0;0;0;9;0;0;0;0;0;0;0;0;0
2014;Henkilöautoliikenteen suorite  (jos tiedossa);0;0;0;0;0;37177;0;0;0;0;18155;0;0;0;0;360;0;0;937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Autoistumisaste;454;520;524,59;0;0;510,46;0;520;558;0;504,74;490;425;636;579,08;571;0;0;966;0;526,3539531;0;122,832;0;0;482;0;0;0;0;0;0;0;0;0
2014;Toimivalta-alueen pysäkkien lukumäärä;10980;1800;3504;0;0;763;0;160;1378;0;0;1679;1864;150;0;718;0;0;0;0;416;0;2000;0;0;1232;0;0;0;0;0;0;0;0;0
2014;Kertalipun hinta, aikuinen, vyöhyke 1 (€);3;3,3;3,4;0;0;3;0;3,3;3,5;0;3,3;3,3;3,3;0;0;3.00;0;2,6;3;0;3;0;3,3;0;0;3,3;0;0;0;0;0;0;0;0;0
2014;Kertalipun hinta, aikuinen, vyöhyke 2 (€);5;3,6;3,4;0;0;0;0;3,6;5;0;0;4,5;5,5;0;0;5.00;0;5;0;0;3,3;0;5,8;0;0;3,6;0;0;0;0;0;0;0;0;0
2014;Kertalipun hinta, aikuinen, vyöhyke 3 (€);7,5;3,9;3,9;0;0;0;0;3,9;0;0;0;7,5;6,1;0;0;0;0;7,5;0;0;3,3;0;8,3;0;0;3,9;0;0;0;0;0;0;0;0;0
2014;Kertalipun hinta, aikuinen, vyöhyke 4 (€);0;4,7;4,7;0;0;0;0;4,7;0;0;0;0;6,8;0;0;0;0;0;0;0;0;0;10,1;0;0;4,7;0;0;0;0;0;0;0;0;0
2014;Kertalipun hinta, aikuinen, vyöhyke 5 (€);0;5,5;6,1;0;0;0;0;5,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,5;0;0;0;0;0;0;0;0;0
2014;Kertalipun hinta, aikuinen, vyöhyke 6 (€);0;6,1;6,8;0;0;0;0;6,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,1;0;0;0;0;0;0;0;0;0
2014;Kausilipun hinta vyöhyke 1 (30 päivää, aikuinen) (€);49,5;50;54,5;0;0;54;0;52;47;0;60;60;53;0;0;34;0;48;52;0;36;0;52,5;0;0;52;0;0;0;0;0;0;0;0;0
2014;Kausilipun hinta vyöhyke 2 (30 päivää, aikuinen) (€);98,6;0;54,5;0;0;0;0;52;47;0;77;70;88;0;0;65;0;79;0;0;65;0;79;0;0;64;0;0;0;0;0;0;0;0;0
2014;Kausilipun hinta vyöhyke 3 (30 päivää, aikuinen) (€);146,6;0;75;0;0;0;0;52;0;0;0;85;97,5;0;0;0;0;105;0;0;90;0;85;0;0;0;0;0;0;0;0;0;0;0;0
2014;Kausilipun hinta vyöhyke 4 (30 päivää, aikuinen) (€);0;0;75;0;0;0;0;52;0;0;0;0;109;0;0;0;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0
2014;Kausilipun hinta vyöhyke 5 (30 päivää, aikuinen) (€);0;0;75;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Kausilipun hinta vyöhyke 6 (30 päivää, aikuinen) (€);0;0;75;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Liikenteen ostot, € (siirtymäkaudella);0;661678;4002339,28;0;0;120393;0;431290,93;555000;0;662132,19;130000;249249;459700;0;100000;0;1434837;600000;0;574156,1;0;851752;0;0;92580;0;0;0;0;0;0;0;0;0
2014;Hintojen alentaminen, € (siirtymäkaudella);0;305350;88716,88;0;0;80262;0;1889175;0;0;126198,44;233000;847941;51650;15000;295000;0;915498;400000;0;238861,727;0;899502;0;0;228380;0;0;0;0;0;0;0;0;0
2014;Sopimuskorvaukset, €;6096802;0;0;0;0;0;0;775000;0;0;256000;152000;0;62000;160000;0;0;65618;0;0;367371,28;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Joukkoliikenteen kehittäminen - informaatio ja maksujärjestelmien kehittäminen, €;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500000;0;0;0;114854,76;0;0;0;0;0;0;0;0;0;0;0;0
2014;Joukkoliikenteen kehittäminen - matkakeskusten tai  matkapalvelukeskusten kehittäminen, €;0;0;19765,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Joukkoliikenteen kehittäminen - muu kehittäminen, €;0;17972;24366;0;0;0;0;0;0;0;0;0;22800;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;
2014;Valtion rahoitus yhteensä;6096802;985000;4135187,76;0;0;200655;0;3095465,93;555000;0;1044330,63;515000;1119990;573350;175000;395000;0;2415953;1500000;0;1180389,107;0;1866108,76;0;0;320960;0;0;0;0;0;0;0;0;0
2014;Tarjouskohteiden määrä (Brutto + KOS);0;6;11;0;0;3;0;0;6;0;7;3;13;9;2;3;0;0;3;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0
2014;Saatujen tarjousten määrä yhteensä (Brutto + KOS);0;10;45;0;0;5;0;0;18;0;13;10;34;24;7;4;0;0;7;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;Brutto: Nousijat vuodessa;345456000;0;2509054;0;0;952747;0;0;0;0;214303;0;5060976;0;0;0;0;32049012;0;0;0;0;3330903;0;0;19269;0;0;0;0;0;0;0;0;0
2014;Brutto: Nousijat kuukaudessa;28788000;0;209087,8333;0;0;79395,58333;0;0;0;0;17858,58333;0;421748;0;0;0;0;2670751;0;0;0;0;277575,25;0;0;1605,75;0;0;0;0;0;0;0;0;0
2014;Brutto: Linjakilometrit vuodessa;0;0;2972718,92;0;0;945065,2;0;0;0;0;330995;0;5089724;0;0;0;0;15061332;0;0;57000;0;12037302,3;0;0;134300;0;0;0;0;0;0;0;0;0
2014;Brutto: Linjakilometrit kuukaudessa;0;0;247726,5767;0;0;78755,43333;0;0;0;0;27582,91667;0;424143,6667;0;0;0;0;1255111;0;0;4750;0;1003108,525;0;0;11191,66667;0;0;0;0;0;0;0;0;0
2014;Brutto: Lähdöt vuodessa;0;0;182453;0;0;60976;0;0;0;0;2722;0;0;0;0;0;0;986370;0;0;2200;0;375848;0;0;5952;0;0;0;0;0;0;0;0;0
2014;Brutto: Linjakilometrit kuukaudessa;0;0;15204,41667;0;0;5081,333333;0;0;0;0;226,8333333;0;0;0;0;0;0;82197,5;0;0;183,3333333;0;31320,66667;0;0;496;0;0;0;0;0;0;0;0;0
2014;Brutto: Kaluston määrä YHTEENSÄ;1390;0;74;0;0;18;0;0;0;0;11;0;72;0;0;0;0;230;182;0;3;0;99;0;0;0;0;0;0;0;0;0;0;0;0
2014;Brutto: Kaluston keskimääräinen EURO-luokka;4,847482014;0;5,662162162;0;0;4,055555556;0;0;0;0;5,181818182;0;4,652777778;0;0;0;0;4,334782609;4,252747253;0;2;0;4,090909091;0;0;0;0;0;0;0;0;0;0;0;0
2014;Brutto: Liikennöintikorvaus yhteensä;456217438,5;0;7666482,55;0;0;2309588,83;0;0;0;0;377832,74;0;6162639;0;0;0;0;43579258;0;0;129714,13;0;11527597,44;0;0;287271;0;0;0;0;0;0;0;0;0
2014;Brutto: Liikennöintikorvaus kuukaudessa;38018119,87;0;638873,5458;0;0;192465,7358;0;0;0;0;31486,06167;0;513553,25;0;0;0;0;3631604,833;0;0;10809,51083;0;960633,1202;0;0;23939,25;0;0;0;0;0;0;0;0;0
2014;Brutto: Lipputulot kertalipuista yhteensä;54778524,67;0;1469909,45;0;0;651388,32;0;0;0;0;7195,78;0;2948492;0;0;0;0;5579933,48;0;0;0;0;6393765,524;0;0;14600;0;0;0;0;0;0;0;0;0
2014;Brutto: Lipputulot kertalipuista kuukaudessa;4564877,056;0;122492,4542;0;0;54282,36;0;0;0;0;599,6483333;0;245707,6667;0;0;0;0;464994,4567;0;0;0;0;532813,7936;0;0;1216,666667;0;0;0;0;0;0;0;0;0
2014;Brutto: Lipputulot arvolipuista yhteensä;79388578,87;0;1086953,17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11932439,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Brutto: Lipputulot arvolipuista kuukaudessa;6615714,906;0;90579,43083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;994369,935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Brutto: Lipputulot kausilipuista yhteensä;144668215,4;0;1343872,2;0;0;681185,69;0;0;0;0;342601;0;1057264,02;0;0;0;0;10251299,57;0;0;0;0;6025507,273;0;0;41000;0;0;0;0;0;0;0;0;0
2014;Brutto: Lipputulot kausilipuista kuukaudessa;12055684,62;0;111989,35;0;0;56765,47417;0;0;0;0;28550,08333;0;88105,335;0;0;0;0;854274,9642;0;0;0;0;502125,6061;0;0;3416,666667;0;0;0;0;0;0;0;0;0
2014;Brutto: Lipputulot yhteensä;278835318,9;0;3900734,82;0;0;1332574,01;0;0;0;0;349796,78;0;4005756,02;0;0;0;0;27763672,27;0;0;0;0;12419272,8;0;0;55600;0;0;0;0;0;0;0;0;0
2014;Brutto: Lipputulot yhteensä kuukaudessa;23236276,58;0;325061,235;0;0;111047,8342;0;0;0;0;29149,73167;0;333813,0017;0;0;0;0;2313639,356;0;0;0;0;1034939,4;0;0;4633,333333;0;0;0;0;0;0;0;0;0
2014;Brutto: Liikennöintikustannukset;456217438,5;0;7666482,55;0;0;2309588,83;0;0;0;0;377832,74;0;6162639;0;0;0;0;43579258;0;0;129714,13;0;11527597,44;0;0;287271;0;0;0;0;0;0;0;0;0
2014;KOS: Nousijat vuodessa;1567000;468000;710146;0;0;0;0;0;752678;0;53486;1481000;0;181000;419113;480251;0;0;0;0;0;0;181274;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Nousijat kuukaudessa;130583,3333;39000;59178,83333;0;0;0;0;0;62723,16667;0;4457,166667;123416,6667;0;15083,33333;34926,08333;40020,91667;0;0;0;0;0;0;15106,16667;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Linjakilometrit vuodessa;0;926000;1093304,4;0;0;0;0;0;1042768;0;204812;3061000;0;443000;508897;524200;0;0;0;0;0;0;180500;0;0;0;0;0;0;0;0;0;0;0;0
